scenario,fiscal_year,period_end,period_class,metric,display_name,value,unit,status,value_source,formula,input_metrics,source_ids,notes
bear,FY2027,2027-05-31,forecast,fcff_margin,FCFF margin,0.05703589666221245168613589666,decimal,forecast_calculated,project_analyst_scenario,fcff / revenue,fcff;revenue,FS01;FS03;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2028,2028-05-31,forecast,revenue_growth,Revenue growth,-0.010,decimal,forecast_calculated,project_analyst_scenario,Approved project analyst scenario assumption.,revenue_growth,FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2028,2028-05-31,forecast,revenue,Revenue,44096.659200,USD millions,forecast_calculated,project_analyst_scenario,revenue_t_minus_1 * (1 + revenue_growth),prior_year_revenue;revenue_growth,FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2028,2028-05-31,forecast,gross_margin,Gross margin,0.415,decimal,forecast_calculated,project_analyst_scenario,Approved project analyst scenario assumption.,gross_margin,FS03,Project analyst scenario; no valuation or probability assigned.
bear,FY2028,2028-05-31,forecast,gross_profit,Gross profit,18300.113568000,USD millions,forecast_calculated,project_analyst_scenario,revenue * gross_margin,revenue;gross_margin,FS03;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2028,2028-05-31,forecast,sga_percent_revenue,SG&A as a percentage of revenue,0.357,decimal,forecast_calculated,project_analyst_scenario,Approved project analyst scenario assumption.,sga_percent_revenue,FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2028,2028-05-31,forecast,total_selling_and_administrative_expense,Total SG&A,15742.507334400,USD millions,forecast_calculated,project_analyst_scenario,revenue * sga_percent_revenue,revenue;sga_percent_revenue,FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2028,2028-05-31,forecast,derived_operating_income,Derived operating income,2557.606233600,USD millions,forecast_calculated,project_analyst_scenario,gross_profit - total_selling_and_administrative_expense,gross_profit;total_selling_and_administrative_expense,FS03;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2028,2028-05-31,forecast,operating_margin,Derived operating margin,0.058,decimal,forecast_calculated,project_analyst_scenario,derived_operating_income / revenue,derived_operating_income;revenue,FS03;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2028,2028-05-31,forecast,normalized_tax_rate,Normalized operating tax rate,0.210,decimal,forecast_calculated,project_analyst_scenario,Approved project analyst scenario assumption.,normalized_tax_rate,FS03,Project analyst scenario; no valuation or probability assigned.
bear,FY2028,2028-05-31,forecast,normalized_operating_tax_expense,Normalized operating tax expense,537.097309056000,USD millions,forecast_calculated,project_analyst_scenario,"max(derived_operating_income, 0) * normalized_tax_rate",derived_operating_income;normalized_tax_rate,FS03;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2028,2028-05-31,forecast,nopat,NOPAT,2020.508924544000,USD millions,forecast_calculated,project_analyst_scenario,derived_operating_income - normalized_operating_tax_expense,derived_operating_income;normalized_operating_tax_expense,FS03;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2028,2028-05-31,forecast,depreciation_and_amortization,Depreciation and amortization,705.546547200,USD millions,forecast_calculated,project_analyst_scenario,revenue * da_percent_revenue,revenue;da_percent_revenue,FS01;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2028,2028-05-31,forecast,da_percent_revenue,D&A as a percentage of revenue,0.016,decimal,forecast_calculated,project_analyst_scenario,Approved project analyst scenario assumption.,da_percent_revenue,FS01,Project analyst scenario; no valuation or probability assigned.
bear,FY2028,2028-05-31,forecast,capital_expenditures,Capital expenditures,573.256569600,USD millions,forecast_calculated,project_analyst_scenario,revenue * capex_percent_revenue,revenue;capex_percent_revenue,FS01;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2028,2028-05-31,forecast,capex_percent_revenue,Capital expenditures as a percentage of revenue,0.013,decimal,forecast_calculated,project_analyst_scenario,Approved project analyst scenario assumption.,capex_percent_revenue,FS01,Project analyst scenario; no valuation or probability assigned.
bear,FY2028,2028-05-31,forecast,operating_nwc_proxy,Operating NWC proxy,5203.405785600,USD millions,forecast_calculated,project_analyst_scenario,revenue * operating_nwc_percent_revenue,revenue;operating_nwc_percent_revenue,FS01;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2028,2028-05-31,forecast,operating_nwc_percent_revenue,Operating NWC as a percentage of revenue,0.118,decimal,forecast_calculated,project_analyst_scenario,Approved project analyst scenario assumption.,operating_nwc_percent_revenue,FS01,Project analyst scenario; no valuation or probability assigned.
bear,FY2028,2028-05-31,forecast,change_in_operating_nwc,Change in operating NWC,-8.017574400,USD millions,forecast_calculated,project_analyst_scenario,operating_nwc_proxy_t - operating_nwc_proxy_t_minus_1,operating_nwc_proxy_t;operating_nwc_proxy_t_minus_1,FS01;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2028,2028-05-31,forecast,fcff,Free cash flow to the firm,2160.816476544000,USD millions,forecast_calculated,project_analyst_scenario,nopat + depreciation_and_amortization - capital_expenditures - change_in_operating_nwc,nopat;depreciation_and_amortization;capital_expenditures;change_in_operating_nwc,FS01;FS03;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2028,2028-05-31,forecast,fcff_margin,FCFF margin,0.04900181818181818181818181818,decimal,forecast_calculated,project_analyst_scenario,fcff / revenue,fcff;revenue,FS01;FS03;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2029,2029-05-31,forecast,revenue_growth,Revenue growth,0.010,decimal,forecast_calculated,project_analyst_scenario,Approved project analyst scenario assumption.,revenue_growth,FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2029,2029-05-31,forecast,revenue,Revenue,44537.625792000,USD millions,forecast_calculated,project_analyst_scenario,revenue_t_minus_1 * (1 + revenue_growth),prior_year_revenue;revenue_growth,FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2029,2029-05-31,forecast,gross_margin,Gross margin,0.420,decimal,forecast_calculated,project_analyst_scenario,Approved project analyst scenario assumption.,gross_margin,FS03,Project analyst scenario; no valuation or probability assigned.
bear,FY2029,2029-05-31,forecast,gross_profit,Gross profit,18705.802832640000,USD millions,forecast_calculated,project_analyst_scenario,revenue * gross_margin,revenue;gross_margin,FS03;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2029,2029-05-31,forecast,sga_percent_revenue,SG&A as a percentage of revenue,0.354,decimal,forecast_calculated,project_analyst_scenario,Approved project analyst scenario assumption.,sga_percent_revenue,FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2029,2029-05-31,forecast,total_selling_and_administrative_expense,Total SG&A,15766.319530368000,USD millions,forecast_calculated,project_analyst_scenario,revenue * sga_percent_revenue,revenue;sga_percent_revenue,FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2029,2029-05-31,forecast,derived_operating_income,Derived operating income,2939.483302272000,USD millions,forecast_calculated,project_analyst_scenario,gross_profit - total_selling_and_administrative_expense,gross_profit;total_selling_and_administrative_expense,FS03;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2029,2029-05-31,forecast,operating_margin,Derived operating margin,0.066,decimal,forecast_calculated,project_analyst_scenario,derived_operating_income / revenue,derived_operating_income;revenue,FS03;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2029,2029-05-31,forecast,normalized_tax_rate,Normalized operating tax rate,0.210,decimal,forecast_calculated,project_analyst_scenario,Approved project analyst scenario assumption.,normalized_tax_rate,FS03,Project analyst scenario; no valuation or probability assigned.
bear,FY2029,2029-05-31,forecast,normalized_operating_tax_expense,Normalized operating tax expense,617.291493477120000,USD millions,forecast_calculated,project_analyst_scenario,"max(derived_operating_income, 0) * normalized_tax_rate",derived_operating_income;normalized_tax_rate,FS03;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2029,2029-05-31,forecast,nopat,NOPAT,2322.191808794880000,USD millions,forecast_calculated,project_analyst_scenario,derived_operating_income - normalized_operating_tax_expense,derived_operating_income;normalized_operating_tax_expense,FS03;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2029,2029-05-31,forecast,depreciation_and_amortization,Depreciation and amortization,712.602012672000,USD millions,forecast_calculated,project_analyst_scenario,revenue * da_percent_revenue,revenue;da_percent_revenue,FS01;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2029,2029-05-31,forecast,da_percent_revenue,D&A as a percentage of revenue,0.016,decimal,forecast_calculated,project_analyst_scenario,Approved project analyst scenario assumption.,da_percent_revenue,FS01,Project analyst scenario; no valuation or probability assigned.
bear,FY2029,2029-05-31,forecast,capital_expenditures,Capital expenditures,623.526761088000,USD millions,forecast_calculated,project_analyst_scenario,revenue * capex_percent_revenue,revenue;capex_percent_revenue,FS01;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2029,2029-05-31,forecast,capex_percent_revenue,Capital expenditures as a percentage of revenue,0.014,decimal,forecast_calculated,project_analyst_scenario,Approved project analyst scenario assumption.,capex_percent_revenue,FS01,Project analyst scenario; no valuation or probability assigned.
bear,FY2029,2029-05-31,forecast,operating_nwc_proxy,Operating NWC proxy,5255.439843456000,USD millions,forecast_calculated,project_analyst_scenario,revenue * operating_nwc_percent_revenue,revenue;operating_nwc_percent_revenue,FS01;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2029,2029-05-31,forecast,operating_nwc_percent_revenue,Operating NWC as a percentage of revenue,0.118,decimal,forecast_calculated,project_analyst_scenario,Approved project analyst scenario assumption.,operating_nwc_percent_revenue,FS01,Project analyst scenario; no valuation or probability assigned.
bear,FY2029,2029-05-31,forecast,change_in_operating_nwc,Change in operating NWC,52.034057856000,USD millions,forecast_calculated,project_analyst_scenario,operating_nwc_proxy_t - operating_nwc_proxy_t_minus_1,operating_nwc_proxy_t;operating_nwc_proxy_t_minus_1,FS01;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2029,2029-05-31,forecast,fcff,Free cash flow to the firm,2359.233002522880000,USD millions,forecast_calculated,project_analyst_scenario,nopat + depreciation_and_amortization - capital_expenditures - change_in_operating_nwc,nopat;depreciation_and_amortization;capital_expenditures;change_in_operating_nwc,FS01;FS03;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2029,2029-05-31,forecast,fcff_margin,FCFF margin,0.05297168316831683168316831683,decimal,forecast_calculated,project_analyst_scenario,fcff / revenue,fcff;revenue,FS01;FS03;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2030,2030-05-31,forecast,revenue_growth,Revenue growth,0.020,decimal,forecast_calculated,project_analyst_scenario,Approved project analyst scenario assumption.,revenue_growth,FS01,Project analyst scenario; no valuation or probability assigned.
bear,FY2030,2030-05-31,forecast,revenue,Revenue,45428.378307840000,USD millions,forecast_calculated,project_analyst_scenario,revenue_t_minus_1 * (1 + revenue_growth),prior_year_revenue;revenue_growth,FS01,Project analyst scenario; no valuation or probability assigned.
bear,FY2030,2030-05-31,forecast,gross_margin,Gross margin,0.425,decimal,forecast_calculated,project_analyst_scenario,Approved project analyst scenario assumption.,gross_margin,FS03,Project analyst scenario; no valuation or probability assigned.
bear,FY2030,2030-05-31,forecast,gross_profit,Gross profit,19307.060780832000000,USD millions,forecast_calculated,project_analyst_scenario,revenue * gross_margin,revenue;gross_margin,FS01;FS03,Project analyst scenario; no valuation or probability assigned.
bear,FY2030,2030-05-31,forecast,sga_percent_revenue,SG&A as a percentage of revenue,0.350,decimal,forecast_calculated,project_analyst_scenario,Approved project analyst scenario assumption.,sga_percent_revenue,FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2030,2030-05-31,forecast,total_selling_and_administrative_expense,Total SG&A,15899.932407744000000,USD millions,forecast_calculated,project_analyst_scenario,revenue * sga_percent_revenue,revenue;sga_percent_revenue,FS01;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2030,2030-05-31,forecast,derived_operating_income,Derived operating income,3407.128373088000000,USD millions,forecast_calculated,project_analyst_scenario,gross_profit - total_selling_and_administrative_expense,gross_profit;total_selling_and_administrative_expense,FS01;FS03;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2030,2030-05-31,forecast,operating_margin,Derived operating margin,0.075,decimal,forecast_calculated,project_analyst_scenario,derived_operating_income / revenue,derived_operating_income;revenue,FS03;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2030,2030-05-31,forecast,normalized_tax_rate,Normalized operating tax rate,0.210,decimal,forecast_calculated,project_analyst_scenario,Approved project analyst scenario assumption.,normalized_tax_rate,FS03,Project analyst scenario; no valuation or probability assigned.
bear,FY2030,2030-05-31,forecast,normalized_operating_tax_expense,Normalized operating tax expense,715.496958348480000000,USD millions,forecast_calculated,project_analyst_scenario,"max(derived_operating_income, 0) * normalized_tax_rate",derived_operating_income;normalized_tax_rate,FS01;FS03;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2030,2030-05-31,forecast,nopat,NOPAT,2691.631414739520000000,USD millions,forecast_calculated,project_analyst_scenario,derived_operating_income - normalized_operating_tax_expense,derived_operating_income;normalized_operating_tax_expense,FS01;FS03;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2030,2030-05-31,forecast,depreciation_and_amortization,Depreciation and amortization,681.425674617600000,USD millions,forecast_calculated,project_analyst_scenario,revenue * da_percent_revenue,revenue;da_percent_revenue,FS01,Project analyst scenario; no valuation or probability assigned.
bear,FY2030,2030-05-31,forecast,da_percent_revenue,D&A as a percentage of revenue,0.015,decimal,forecast_calculated,project_analyst_scenario,Approved project analyst scenario assumption.,da_percent_revenue,FS01,Project analyst scenario; no valuation or probability assigned.
bear,FY2030,2030-05-31,forecast,capital_expenditures,Capital expenditures,681.425674617600000,USD millions,forecast_calculated,project_analyst_scenario,revenue * capex_percent_revenue,revenue;capex_percent_revenue,FS01,Project analyst scenario; no valuation or probability assigned.
bear,FY2030,2030-05-31,forecast,capex_percent_revenue,Capital expenditures as a percentage of revenue,0.015,decimal,forecast_calculated,project_analyst_scenario,Approved project analyst scenario assumption.,capex_percent_revenue,FS01,Project analyst scenario; no valuation or probability assigned.
bear,FY2030,2030-05-31,forecast,operating_nwc_proxy,Operating NWC proxy,5315.120262017280000,USD millions,forecast_calculated,project_analyst_scenario,revenue * operating_nwc_percent_revenue,revenue;operating_nwc_percent_revenue,FS01,Project analyst scenario; no valuation or probability assigned.
bear,FY2030,2030-05-31,forecast,operating_nwc_percent_revenue,Operating NWC as a percentage of revenue,0.117,decimal,forecast_calculated,project_analyst_scenario,Approved project analyst scenario assumption.,operating_nwc_percent_revenue,FS01,Project analyst scenario; no valuation or probability assigned.
bear,FY2030,2030-05-31,forecast,change_in_operating_nwc,Change in operating NWC,59.680418561280000,USD millions,forecast_calculated,project_analyst_scenario,operating_nwc_proxy_t - operating_nwc_proxy_t_minus_1,operating_nwc_proxy_t;operating_nwc_proxy_t_minus_1,FS01,Project analyst scenario; no valuation or probability assigned.
bear,FY2030,2030-05-31,forecast,fcff,Free cash flow to the firm,2631.950996178240000000,USD millions,forecast_calculated,project_analyst_scenario,nopat + depreciation_and_amortization - capital_expenditures - change_in_operating_nwc,nopat;depreciation_and_amortization;capital_expenditures;change_in_operating_nwc,FS01;FS03;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2030,2030-05-31,forecast,fcff_margin,FCFF margin,0.05793627450980392156862745098,decimal,forecast_calculated,project_analyst_scenario,fcff / revenue,fcff;revenue,FS01;FS03;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2031,2031-05-31,forecast,revenue_growth,Revenue growth,0.020,decimal,forecast_calculated,project_analyst_scenario,Approved project analyst scenario assumption.,revenue_growth,FS01,Project analyst scenario; no valuation or probability assigned.
bear,FY2031,2031-05-31,forecast,revenue,Revenue,46336.945873996800000,USD millions,forecast_calculated,project_analyst_scenario,revenue_t_minus_1 * (1 + revenue_growth),prior_year_revenue;revenue_growth,FS01,Project analyst scenario; no valuation or probability assigned.
bear,FY2031,2031-05-31,forecast,gross_margin,Gross margin,0.428,decimal,forecast_calculated,project_analyst_scenario,Approved project analyst scenario assumption.,gross_margin,FS03,Project analyst scenario; no valuation or probability assigned.
bear,FY2031,2031-05-31,forecast,gross_profit,Gross profit,19832.212834070630400000,USD millions,forecast_calculated,project_analyst_scenario,revenue * gross_margin,revenue;gross_margin,FS01;FS03,Project analyst scenario; no valuation or probability assigned.
bear,FY2031,2031-05-31,forecast,sga_percent_revenue,SG&A as a percentage of revenue,0.346,decimal,forecast_calculated,project_analyst_scenario,Approved project analyst scenario assumption.,sga_percent_revenue,FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2031,2031-05-31,forecast,total_selling_and_administrative_expense,Total SG&A,16032.583272402892800000,USD millions,forecast_calculated,project_analyst_scenario,revenue * sga_percent_revenue,revenue;sga_percent_revenue,FS01;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2031,2031-05-31,forecast,derived_operating_income,Derived operating income,3799.629561667737600000,USD millions,forecast_calculated,project_analyst_scenario,gross_profit - total_selling_and_administrative_expense,gross_profit;total_selling_and_administrative_expense,FS01;FS03;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2031,2031-05-31,forecast,operating_margin,Derived operating margin,0.082,decimal,forecast_calculated,project_analyst_scenario,derived_operating_income / revenue,derived_operating_income;revenue,FS03;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2031,2031-05-31,forecast,normalized_tax_rate,Normalized operating tax rate,0.210,decimal,forecast_calculated,project_analyst_scenario,Approved project analyst scenario assumption.,normalized_tax_rate,FS03,Project analyst scenario; no valuation or probability assigned.
bear,FY2031,2031-05-31,forecast,normalized_operating_tax_expense,Normalized operating tax expense,797.922207950224896000000,USD millions,forecast_calculated,project_analyst_scenario,"max(derived_operating_income, 0) * normalized_tax_rate",derived_operating_income;normalized_tax_rate,FS01;FS03;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2031,2031-05-31,forecast,nopat,NOPAT,3001.707353717512704000000,USD millions,forecast_calculated,project_analyst_scenario,derived_operating_income - normalized_operating_tax_expense,derived_operating_income;normalized_operating_tax_expense,FS01;FS03;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2031,2031-05-31,forecast,depreciation_and_amortization,Depreciation and amortization,695.054188109952000000,USD millions,forecast_calculated,project_analyst_scenario,revenue * da_percent_revenue,revenue;da_percent_revenue,FS01,Project analyst scenario; no valuation or probability assigned.
bear,FY2031,2031-05-31,forecast,da_percent_revenue,D&A as a percentage of revenue,0.015,decimal,forecast_calculated,project_analyst_scenario,Approved project analyst scenario assumption.,da_percent_revenue,FS01,Project analyst scenario; no valuation or probability assigned.
bear,FY2031,2031-05-31,forecast,capital_expenditures,Capital expenditures,695.054188109952000000,USD millions,forecast_calculated,project_analyst_scenario,revenue * capex_percent_revenue,revenue;capex_percent_revenue,FS01,Project analyst scenario; no valuation or probability assigned.
bear,FY2031,2031-05-31,forecast,capex_percent_revenue,Capital expenditures as a percentage of revenue,0.015,decimal,forecast_calculated,project_analyst_scenario,Approved project analyst scenario assumption.,capex_percent_revenue,FS01,Project analyst scenario; no valuation or probability assigned.
bear,FY2031,2031-05-31,forecast,operating_nwc_proxy,Operating NWC proxy,5328.748775509632000000,USD millions,forecast_calculated,project_analyst_scenario,revenue * operating_nwc_percent_revenue,revenue;operating_nwc_percent_revenue,FS01,Project analyst scenario; no valuation or probability assigned.
bear,FY2031,2031-05-31,forecast,operating_nwc_percent_revenue,Operating NWC as a percentage of revenue,0.115,decimal,forecast_calculated,project_analyst_scenario,Approved project analyst scenario assumption.,operating_nwc_percent_revenue,FS01,Project analyst scenario; no valuation or probability assigned.
bear,FY2031,2031-05-31,forecast,change_in_operating_nwc,Change in operating NWC,13.628513492352000000,USD millions,forecast_calculated,project_analyst_scenario,operating_nwc_proxy_t - operating_nwc_proxy_t_minus_1,operating_nwc_proxy_t;operating_nwc_proxy_t_minus_1,FS01,Project analyst scenario; no valuation or probability assigned.
bear,FY2031,2031-05-31,forecast,fcff,Free cash flow to the firm,2988.078840225160704000000,USD millions,forecast_calculated,project_analyst_scenario,nopat + depreciation_and_amortization - capital_expenditures - change_in_operating_nwc,nopat;depreciation_and_amortization;capital_expenditures;change_in_operating_nwc,FS01;FS03;FS04,Project analyst scenario; no valuation or probability assigned.
bear,FY2031,2031-05-31,forecast,fcff_margin,FCFF margin,0.06448588235294117647058823529,decimal,forecast_calculated,project_analyst_scenario,fcff / revenue,fcff;revenue,FS01;FS03;FS04,Project analyst scenario; no valuation or probability assigned.
